0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00000,0
0.00000,0.00000,0
0.00000,0.00000,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00000,0
0.00000,0.00000,0
0.00000,0.00000,0
0.00000,0.00000,0
0.00000,-0.06917,0
0.00000,-0.42928,0
0.00000,-0.70597,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-1.00000,0
0.00000,-0.92977,0
0.00000,-0.63680,0
0.00000,-0.22380,0
0.00000,0.00203,0
0.00000,0.00000,0
0.00000,0.00000,0
0.00000,0.00203,0
0.00000,0.08952,0
0.00000,0.37231,0
0.00000,0.68970,0
0.00000,1.00000,0
-0.21973,1.00000,0
-0.42114,1.00000,0
-0.66935,1.00000,0
-0.80566,1.00000,0
-0.92163,1.00000,0
-0.92367,1.00000,0
-0.92367,1.00000,0
-0.92367,1.00000,0
-0.92570,1.00000,0
-0.92570,1.00000,0
-0.92773,1.00000,0
-0.92773,1.00000,0
-0.92773,1.00000,0
-0.92977,1.00000,0
-0.92367,1.00000,0
-0.93384,1.00000,0
-0.93180,1.00000,0
-0.93587,1.00000,0
-0.93384,1.00000,0
-0.93994,1.00000,0
-0.93994,1.00000,0
-0.95215,1.00000,0
-0.97860,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,1.00000,0
-1.00000,0.93587,0
-1.00000,0.77922,0
-1.00000,0.63070,0
-1.00000,0.49235,0
-1.00000,0.29297,0
-1.00000,0.09359,0
-1.00000,0.00203,0
-1.00000,0.00000,0
-1.00000,0.00000,0
-1.00000,-0.00203,0
-1.00000,0.00000,0
-1.00000,-0.10986,0
-1.00000,-0.35197,0
-1.00000,-0.54321,0
-1.00000,-0.72225,0
-1.00000,-0.91553,0
-1.00000,-1.00000,0
